Code HS6,Label HS6,HHi Européen,HHi Mondial,HHi Français,Part UE Contrôle financier,Part UE Contrôle opérationel,Taux de couverture Exportations/Importations,Taux de couverture de transit (Transit/Importations),Taux de couverture Exportations/Importations françaises,HHI Contrôle financier,HHI Contrôle opérationel,Code ISIC,Label ISIC,Code HS6 2017,Label HS6 2017,Nom Trendeo,Code HS4,Label HS4,Importations,Exportations,Valeur des flux transitant dans l'UE,Importations françaises,Exportations françaises,Valeur des échanges mondiaux,Quantités importées,Quantités exportées,Quantités transitant dans l'UE,Quantités importées en France,Quantité exportées en France,Quantités totales échangées,Premier exporateur vers l'UE,Premier exportateur mondial,Deuxième exporateur vers l'UE,Deuxième exportateur mondial,Troisième exporateur vers l'UE,Troisième exportateur mondial,Quatrième exporateur vers l'UE,Quatrième exportateur mondial,Cinquième exporateur vers l'UE,Cinquième exportateur mondial,Part du premier exportateur vers l'UE,Part du premier exportateur mondial,Part du deuxième exportateur vers l'UE,Part du deuxième exportateur mondial,Part du troisième exportateur vers l'UE,Part du troisième exportateur mondial,Part du quatrième exportateur vers l'UE,Part du quatrième exportateur mondial,Part du cinquième exportateur vers l'UE,Part du cinquième exportateur mondial
852872,"Appareils récepteurs de télévision en couleurs, même incorporant un appareil récepteur de radiodiffusion ou un appareil d'enregistrement ou de reproduction du son ou des images, conçus pour incorporer un dispositif d'affichage ou un écran vidéo",0.4663880838930019,0.2788845372169417,0.1712337392576255,0.002838487007950799,0.06890239135570472,0.708648683123597,3.2673872986511707,0.1566813698429422,0.2930591267475941,0.2160301227942613,264,Manufacture of consumer electronics,852872,"Reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus: incorporating a colour video display or screen",Fabrication de matériel électronique grand public,8528,"Moniteurs et projecteurs, n'incorporant pas d'appareil de réception de télévision; appareils récepteurs de télévision, même incorporant un appareil récepteur de radiodiffusion ou un appareil d'enregistrement ou de reproduction du son ou des images",2994606.928,2122124.256,9784540.641,1349190.789,211393.061,44976643.034,121488.43,76590.825,371462.608,55580.556,8116.716,1876207.37,China,China,TÃ¼rkiye,Mexico,Viet Nam,Viet Nam,Rep. of Korea,Indonesia,Malaysia,Egypt,0.6502938551940731,0.4057979987288069,0.1955220201106808,0.3187271373248081,0.051931730520594,0.0929258187673775,0.0421425185455925,0.0360133587348068,0.0253620417724486,0.0296907019996316
852873,"Appareils récepteurs de télévision en noir et blanc ou en autres monochromes, même incorporant un appareil récepteur de radiodiffusion ou un appareil d'enregistrement ou de reproduction du son ou des images, conçus pour incorporer un dispositif d'affichage ou un écran vidéo",0.4611281503002741,0.1296210796502594,0.8647892519861983,0.002838487007950799,0.06890239135570472,1.2966384100716657,0.8179757318414508,1.95519637717738,0.2930591267475941,0.2160301227942613,264,Manufacture of consumer electronics,852873,"Reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus: incorporating a monochrome video display or screen",Fabrication de matériel électronique grand public,8528,"Moniteurs et projecteurs, n'incorporant pas d'appareil de réception de télévision; appareils récepteurs de télévision, même incorporant un appareil récepteur de radiodiffusion ou un appareil d'enregistrement ou de reproduction du son ou des images",11927.481,15465.63,9756.39,6054.064,11836.883999999998,89701.235,172.34,253.781,342.26500000000004,4.946,107.679,7827.000999999999,India,China,Australia,Philippines,United Kingdom,Thailand,China,India,Singapore,Australia,0.6464169592892246,0.2045405174365103,0.1924548863251176,0.2005492002345252,0.0687833415957652,0.1445025501628703,0.0346658275959525,0.1299966818764776,0.0092862860146245,0.0584160647737414
852910,"Antennes et réflecteurs d'antennes de tous types; parties reconnaissables comme étant utilisées conjointement avec ces articles, n.d.a.",0.1896967695831867,0.1606562125656351,0.16682682680259,0.027071422059977354,0.04226778048133755,0.6961985615358646,0.6532735081392006,0.8260782648577216,0.36297191254809463,0.28792969955876135,263,Manufacture of communication equipment,852910,Reception and transmission apparatus: aerials and aerial reflectors of all kinds and parts suitable for use therewith,Fabrication de matériel de communication,8529,"Parties reconnaissables comme étant exclusivement ou principalement destinées aux modules d’affichage à écran plat, aux appareils émetteurs-récepteurs pour la téléphonie et la télégraphie, la radiodiffusion ou la télévision, aux caméras de télévision, aux appareils de prise de vue fixes vidéo et autres caméscopes et aux appareils de radiodétection et de radiosondage, de radionavigation et de radiotélécommande, n.d.a.",953826.909,664052.922,623109.851,252900.99,208916.011,5760138.582,11592.55,9436.128,22085.321,6021.76,1571.145,170168.21,USA,China,China,USA,United Kingdom,Viet Nam,Rep. of Korea,United Kingdom,Viet Nam,Rep. of Korea,0.3474645586875553,0.2714476283455348,0.219334712646485,0.2631948376808223,0.1141854858280162,0.0728072757167017,0.04188084611901,0.0624501213348726,0.0340305769251473,0.0405507001927092
852990,"Parties reconnaissables comme étant exclusivement ou principalement destinées aux modules d’affichage à écran plat, aux appareils d’émission ou de réception pour la radiodiffusion ou la télévision, aux caméras de télévision, aux appareils photographiques numériques, aux caméscopes, aux appareils de radiodétection et de radiosondage, de radionavigation et de radiotélécommande, aux moniteurs et projecteurs, n.d.a. (sauf pour antennes et réflecteurs d’antennes de tous types)",0.3649616599623567,0.2368317128599323,0.1292347620657856,0.027071422059977354,0.04226778048133755,0.3168095047582796,0.6799352993469115,0.8635705938516811,0.36297191254809463,0.28792969955876135,263,Manufacture of communication equipment,852990,"Reception and transmission apparatus: for use with the apparatus of heading no. 8525 to 8528, excluding aerials and aerial reflectors",Fabrication de matériel de communication,8529,"Parties reconnaissables comme étant exclusivement ou principalement destinées aux modules d’affichage à écran plat, aux appareils émetteurs-récepteurs pour la téléphonie et la télégraphie, la radiodiffusion ou la télévision, aux caméras de télévision, aux appareils de prise de vue fixes vidéo et autres caméscopes et aux appareils de radiodétection et de radiosondage, de radionavigation et de radiotélécommande, n.d.a.",5357075.446,1697172.419,3642464.697,458811.819,396216.395,56113580.64,97017.781,9374.321,41091.895,5089.332,2945.853,735564.823,China,China,Rep. of Korea,Viet Nam,"Other Asia, nes",Rep. of Korea,USA,USA,United Kingdom,Japan,0.588321919071214,0.3814335536266863,0.0762669079646932,0.2161839344192673,0.0693249123973603,0.201728934746983,0.0648480809168727,0.0305132704389542,0.0405130241654617,0.0260858657231132
853010,"Appareils électriques de signalisation (autres que pour la transmission de messages), de sécurité, de contrôle ou de commande, pour voies ferrées ou simil. (autres que les appareils mécaniques ou électromécaniques du n° 8608)",0.4832505390885282,0.2197677402554866,0.156290087022712,0.20973909705556787,0.3426930954462995,1.3775179788485052,0.8872445929838921,3.005814997347029,0.15497675443842282,0.13678322163804796,279,Manufacture of other electrical equipment,853010,"Signalling, safety or traffic control equipment: for railways or tramways (excluding those of heading no. 8608)",Fabrication d’autres matériels électriques,8530,"Appareils électriques de signalisation (autres que pour la transmission de messages), de sécurité, de contrôle ou de commande pour voies ferrées ou simil., voies routières ou fluviales, aires ou parcs de stationnement, installations portuaires ou aérodromes, et leurs parties (autres que les appareils mécaniques ou électromécaniques du n° 8608)",185307.752,255264.76,164413.301,6221.327,18700.158,802188.22,559.8359999999999,1454.934,1470.938,47.714000000000006,91.411,4963.347,China,China,United Kingdom,USA,Switzerland,United Kingdom,India,Japan,Canada,Rep. of Korea,0.6789796359949368,0.4152692713188828,0.1333190043771077,0.1480432941913053,0.0408869835083855,0.1036868330600338,0.0346358257046904,0.0722124637740667,0.0253984139854008,0.055461311290297
853080,"Appareils électriques de signalisation (autres que pour la transmission de messages), de sécurité, de contrôle ou de commande (autres que pour voies ferrées ou simil. et que les appareils mécaniques ou électromécaniques du n° 8608)",0.2404907315347514,0.1535427280379158,0.2164593422223605,0.20973909705556787,0.3426930954462995,4.352536044225921,3.595317214280301,0.5105354325057623,0.15497675443842282,0.13678322163804796,279,Manufacture of other electrical equipment,853080,"Signalling, safety or traffic control equipment: for roads, inland waterways, parking facilities, port installations or airfields (excluding those of heading no. 8608)",Fabrication d’autres matériels électriques,8530,"Appareils électriques de signalisation (autres que pour la transmission de messages), de sécurité, de contrôle ou de commande pour voies ferrées ou simil., voies routières ou fluviales, aires ou parcs de stationnement, installations portuaires ou aérodromes, et leurs parties (autres que les appareils mécaniques ou électromécaniques du n° 8608)",78669.882,342413.497,282843.181,50412.311,25737.271,1204781.328,2478.687,4579.15,6146.767,1553.763,408.7,27645.91,United Kingdom,China,China,Mexico,USA,USA,Switzerland,United Kingdom,Norway,Canada,0.3484304323730904,0.2719052813370406,0.3119441821458433,0.1823600911540173,0.1325188589961276,0.1440389826386159,0.0386845883409358,0.1226313686570536,0.0302498991926796,0.0842702877263288
853090,"Parties d'appareils électriques de signalisation (autres que pour la transmission de messages), de sécurité, de contrôle ou de commande, n.d.a.",0.1803894702812452,0.1149163062370956,0.3974251944870769,0.027071422059977354,0.04226778048133755,4.053932623983011,3.6743816582196014,0.8578604968904494,0.36297191254809463,0.28792969955876135,263,Manufacture of communication equipment,853090,"Signalling apparatus: parts of safety, traffic control equipment for railways, tramways, roads, inland waterways, airfields, parking facilities, port instalments (excluding those of heading no. 8608)",Fabrication de matériel de communication,8530,"Appareils électriques de signalisation (autres que pour la transmission de messages), de sécurité, de contrôle ou de commande pour voies ferrées ou simil., voies routières ou fluviales, aires ou parcs de stationnement, installations portuaires ou aérodromes, et leurs parties (autres que les appareils mécaniques ou électromécaniques du n° 8608)",66374.538,269077.905,243885.385,33404.345,28656.268,996057.433,1292.265,3161.624,3965.707,885.624,163.27100000000002,18935.001,United Kingdom,Mexico,China,China,USA,USA,Switzerland,United Kingdom,India,Canada,0.3572998579666196,0.180946921561001,0.1651050136122981,0.1729614511182347,0.1120671453863829,0.1633064779259805,0.061883715107742,0.1169700850626955,0.0489066605631213,0.0627766667003454
853110,Avertisseurs électriques pour la protection contre le vol ou l'incendie et appareils simil.,0.1611308799702179,0.1391465310370315,0.0876682577193103,0.027071422059977354,0.04226778048133755,0.8183763417466262,1.2190263066009703,0.5192008692069016,0.36297191254809463,0.28792969955876135,263,Manufacture of communication equipment,853110,"Signalling apparatus: electric, sound or visual, burglar or fire alarms and similar, other than those of heading no. 8512 or 8530",Fabrication de matériel de communication,8531,"Appareils électriques de signalisation acoustique ou visuelle, et leurs parties (sonneries, sirènes, tableaux annonciateurs, appareils avertisseurs pour la protection contre le vol ou l'incendie, p.ex.) (autres que pour les véhicules automobiles, les bicyclettes ou les voies de communication)",979533.579,801627.107,1194077.201,259739.309,134856.875,5454692.161,14554.836,7054.552,17765.337,3503.27,1429.39,77376.92599999999,China,China,United Kingdom,Mexico,Ukraine,USA,Israel,United Kingdom,"Other Asia, nes",Malaysia,0.3175803256459878,0.2857619127348811,0.1708264439191829,0.1499902954414914,0.0927813961138334,0.1147446842450649,0.0848250420213516,0.105373508231282,0.0740769326908393,0.0655259673153873
853120,"Panneaux indicateurs avec dispositifs à cristaux liquides [LCD] ou à diodes émettrices de lumière [LED] (autres que pour les véhicules automobiles, les bicyclettes ou les voies de communication)",0.3207294057208652,0.2387545511321323,0.1147263371100872,0.20973909705556787,0.3426930954462995,0.4097483855974996,0.8751797358838063,0.534774917108344,0.15497675443842282,0.13678322163804796,279,Manufacture of other electrical equipment,853120,"Signalling apparatus: electric, sound or visual, indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED), excluding those of heading no. 8512 or 8530",Fabrication d’autres matériels électriques,8531,"Appareils électriques de signalisation acoustique ou visuelle, et leurs parties (sonneries, sirènes, tableaux annonciateurs, appareils avertisseurs pour la protection contre le vol ou l'incendie, p.ex.) (autres que pour les véhicules automobiles, les bicyclettes ou les voies de communication)",862339.627,353342.27,754702.167,216507.015,115782.521,5882258.241,7790.443,2026.282,8999.749,1483.974,492.207,68376.306,China,China,USA,USA,United Kingdom,Viet Nam,"Other Asia, nes","Other Asia, nes",Viet Nam,United Kingdom,0.5351950861931107,0.445687214137174,0.1350491167907328,0.1256972344843901,0.0904344188278848,0.1186447382237932,0.071095516291286,0.0769612330080724,0.0358692979326578,0.0315202473491905
853180,"Appareils électriques de signalisation acoustique ou visuelle (à l’exclusion des panneaux indicateurs avec dispositifs à cristaux liquides ou à diodes émettrices de lumière, des avertisseurs pour la protection contre le vol ou l’incendie et dispositifs similaires, ainsi que des appareils pour les véhicules automobiles, les cycles ou les voies de communication)",0.45660329276718,0.2785736079411462,0.4040020840176828,0.20973909705556787,0.3426930954462995,0.2531682697866413,0.4945764326411483,0.5142725419901182,0.15497675443842282,0.13678322163804796,279,Manufacture of other electrical equipment,853180,"Signalling apparatus: electric, sound or visual, apparatus n.e.c. in heading no. 8531, excluding those of heading no. 8512 or 8530",Fabrication d’autres matériels électriques,8531,"Appareils électriques de signalisation acoustique ou visuelle, et leurs parties (sonneries, sirènes, tableaux annonciateurs, appareils avertisseurs pour la protection contre le vol ou l'incendie, p.ex.) (autres que pour les véhicules automobiles, les bicyclettes ou les voies de communication)",1647212.233,417021.871,814672.35,674786.384,347024.109,5393086.972,12919.673,2723.383,9252.105,5597.278,2411.27,56272.517,China,China,Viet Nam,Viet Nam,USA,USA,Thailand,Mexico,United Kingdom,Thailand,0.6487131697983206,0.4846882437413078,0.1723994402851184,0.1579050145752512,0.0694209960981998,0.1102677880836247,0.022164215556794,0.063521916295086,0.0213379631937204,0.0267306917793974
853190,"Parties des appareils électriques de signalisation acoustique ou visuelle, n.d.a.",0.1931923004861829,0.2423438381398925,0.2620876563615702,0.027071422059977354,0.04226778048133755,0.6242900124360344,1.574987760483746,0.3172832724696361,0.36297191254809463,0.28792969955876135,263,Manufacture of communication equipment,853190,"Signalling apparatus: parts of the electric, sound or visual apparatus of heading no. 8531",Fabrication de matériel de communication,8531,"Appareils électriques de signalisation acoustique ou visuelle, et leurs parties (sonneries, sirènes, tableaux annonciateurs, appareils avertisseurs pour la protection contre le vol ou l'incendie, p.ex.) (autres que pour les véhicules automobiles, les bicyclettes ou les voies de communication)",545903.928,340802.37,859792.005,199270.127,63225.078,4401993.203,11465.182,5450.986,15234.037,3198.972,750.224,79621.85,China,China,USA,USA,Ukraine,Mexico,United Kingdom,"Other Asia, nes",Israel,United Kingdom,0.3789098454700989,0.4563652607796856,0.1516837977395905,0.1347425269938907,0.118147807135764,0.1007056640929088,0.0813306366243988,0.0357370853013881,0.0387213828584138,0.0266306997598488
